,date,frame_idx,idBox,conf,c,xc,yc,time_video,time_video_min,nomClass,line_name
5750,2023-01-24 10:30:51.875630,6760,1729,0.69915277,5,1201,-817,227,3,particular,4
5751,2023-01-24 10:30:51.875630,6760,1729,0.69915277,5,1201,-817,227,3,particular,7
5752,2023-01-24 10:30:51.875651,6760,1739,0.5345933,5,908,-712,227,3,particular,0
5753,2023-01-24 10:30:51.875672,6760,1750,0.6082367,5,1091,-834,227,3,particular,4
5755,2023-01-24 10:30:58.511124,6780,1651,0.8070464,7,1346,-865,228,3,taxi,2
5756,2023-01-24 10:30:58.511137,6780,1657,0.71977466,5,927,-764,228,3,particular,0
5757,2023-01-24 10:30:58.511137,6780,1657,0.71977466,5,927,-764,228,3,particular,6
5758,2023-01-24 10:30:58.511137,6780,1657,0.71977466,5,927,-764,228,3,particular,9
5760,2023-01-24 10:30:58.511163,6780,1717,0.74527544,7,1349,-867,228,3,taxi,2
5761,2023-01-24 10:30:58.511163,6780,1717,0.74527544,7,1349,-867,228,3,taxi,4
5762,2023-01-24 10:30:58.511163,6780,1717,0.74527544,7,1349,-867,228,3,taxi,7
5763,2023-01-24 10:30:58.511174,6780,1720,0.5494555,5,890,-812,228,3,particular,4
5764,2023-01-24 10:30:58.511186,6780,1729,0.50263953,5,1151,-812,228,3,particular,2
5765,2023-01-24 10:30:58.511186,6780,1729,0.50263953,5,1151,-812,228,3,particular,4
5766,2023-01-24 10:30:58.511186,6780,1729,0.50263953,5,1151,-812,228,3,particular,7
5767,2023-01-24 10:30:58.511198,6780,1739,0.63576454,5,910,-718,228,3,particular,0
5768,2023-01-24 10:30:58.511209,6780,1750,0.7065111,5,1055,-834,228,3,particular,4
5769,2023-01-24 10:30:58.511220,6780,1760,0.67061543,5,570,-878,228,3,particular,8
5771,2023-01-24 10:31:03.823247,6800,1650,0.5644092,7,1376,-813,229,3,taxi,2
5772,2023-01-24 10:31:03.823247,6800,1650,0.5644092,7,1376,-813,229,3,taxi,2
5773,2023-01-24 10:31:03.823247,6800,1650,0.5644092,7,1376,-813,229,3,taxi,2
5774,2023-01-24 10:31:03.823247,6800,1650,0.5644092,7,1376,-813,229,3,taxi,2
5775,2023-01-24 10:31:03.823267,6800,1657,0.6082262,5,918,-775,229,3,particular,0
5776,2023-01-24 10:31:03.823267,6800,1657,0.6082262,5,918,-775,229,3,particular,6
5777,2023-01-24 10:31:03.823267,6800,1657,0.6082262,5,918,-775,229,3,particular,9
5778,2023-01-24 10:31:03.823279,6800,1681,0.534725,7,1370,-810,229,3,taxi,2
5779,2023-01-24 10:31:03.823279,6800,1681,0.534725,7,1370,-810,229,3,taxi,2
5780,2023-01-24 10:31:03.823279,6800,1681,0.534725,7,1370,-810,229,3,taxi,2
5783,2023-01-24 10:31:03.823316,6800,1717,0.7401305,7,1288,-848,229,3,taxi,2
5784,2023-01-24 10:31:03.823316,6800,1717,0.7401305,7,1288,-848,229,3,taxi,4
5785,2023-01-24 10:31:03.823316,6800,1717,0.7401305,7,1288,-848,229,3,taxi,7
5786,2023-01-24 10:31:03.823327,6800,1720,0.73313755,5,838,-815,229,3,particular,4
5787,2023-01-24 10:31:03.823339,6800,1729,0.5527696,5,1113,-807,229,3,particular,2
5788,2023-01-24 10:31:03.823339,6800,1729,0.5527696,5,1113,-807,229,3,particular,4
5789,2023-01-24 10:31:03.823339,6800,1729,0.5527696,5,1113,-807,229,3,particular,7
5790,2023-01-24 10:31:03.823350,6800,1739,0.5850639,5,902,-724,229,3,particular,0
5791,2023-01-24 10:31:03.823362,6800,1760,0.6663393,5,468,-886,229,3,particular,8
5793,2023-01-24 10:31:03.823385,6800,1767,0.51451993,7,562,-847,229,3,taxi,8
5795,2023-01-24 10:31:10.030289,6820,1651,0.78021324,7,1708,-938,229,3,taxi,2
5796,2023-01-24 10:31:10.030301,6820,1657,0.6773998,5,910,-786,229,3,particular,0
5797,2023-01-24 10:31:10.030301,6820,1657,0.6773998,5,910,-786,229,3,particular,6
5798,2023-01-24 10:31:10.030301,6820,1657,0.6773998,5,910,-786,229,3,particular,9
5800,2023-01-24 10:31:10.030324,6820,1717,0.8357467,7,1236,-834,229,3,taxi,2
5801,2023-01-24 10:31:10.030324,6820,1717,0.8357467,7,1236,-834,229,3,taxi,4
5802,2023-01-24 10:31:10.030324,6820,1717,0.8357467,7,1236,-834,229,3,taxi,7
5803,2023-01-24 10:31:10.030334,6820,1729,0.65601337,5,1085,-811,229,3,particular,2
5804,2023-01-24 10:31:10.030334,6820,1729,0.65601337,5,1085,-811,229,3,particular,4
5805,2023-01-24 10:31:10.030334,6820,1729,0.65601337,5,1085,-811,229,3,particular,7
5806,2023-01-24 10:31:10.030346,6820,1739,0.80347526,5,895,-735,229,3,particular,0
5807,2023-01-24 10:31:10.030358,6820,1750,0.6407548,5,975,-838,229,3,particular,4
5809,2023-01-24 10:31:10.030379,6820,1760,0.7082957,5,358,-883,229,3,particular,8
5813,2023-01-24 10:31:15.786426,6840,1650,0.536159,7,1269,-769,230,3,taxi,2
5814,2023-01-24 10:31:15.786426,6840,1650,0.536159,7,1269,-769,230,3,taxi,2
5815,2023-01-24 10:31:15.786426,6840,1650,0.536159,7,1269,-769,230,3,taxi,2
5816,2023-01-24 10:31:15.786426,6840,1650,0.536159,7,1269,-769,230,3,taxi,2
5817,2023-01-24 10:31:15.786431,6840,1651,0.8314105,7,1649,-914,230,3,taxi,2
5818,2023-01-24 10:31:15.786443,6840,1657,0.7061105,5,903,-795,230,3,particular,0
5819,2023-01-24 10:31:15.786443,6840,1657,0.7061105,5,903,-795,230,3,particular,6
5820,2023-01-24 10:31:15.786443,6840,1657,0.7061105,5,903,-795,230,3,particular,9
5822,2023-01-24 10:31:15.786466,6840,1717,0.8542028,7,1190,-830,230,3,taxi,2
5823,2023-01-24 10:31:15.786466,6840,1717,0.8542028,7,1190,-830,230,3,taxi,4
5824,2023-01-24 10:31:15.786466,6840,1717,0.8542028,7,1190,-830,230,3,taxi,7
5825,2023-01-24 10:31:15.786477,6840,1729,0.5075463,5,1060,-813,230,3,particular,2
5826,2023-01-24 10:31:15.786477,6840,1729,0.5075463,5,1060,-813,230,3,particular,4
5827,2023-01-24 10:31:15.786477,6840,1729,0.5075463,5,1060,-813,230,3,particular,7
5828,2023-01-24 10:31:15.786488,6840,1739,0.71296775,5,880,-746,230,3,particular,0
5829,2023-01-24 10:31:15.786500,6840,1750,0.732364,5,935,-843,230,3,particular,4
5831,2023-01-24 10:31:15.786523,6840,1760,0.51084703,5,255,-880,230,3,particular,8
5832,2023-01-24 10:31:15.786534,6840,1776,0.532795,5,1390,-850,230,3,particular,2
5833,2023-01-24 10:31:15.786534,6840,1776,0.532795,5,1390,-850,230,3,particular,2
5835,2023-01-24 10:31:21.452295,6860,1650,0.6324649,7,1218,-747,231,3,taxi,2
5836,2023-01-24 10:31:21.452295,6860,1650,0.6324649,7,1218,-747,231,3,taxi,2
5837,2023-01-24 10:31:21.452295,6860,1650,0.6324649,7,1218,-747,231,3,taxi,2
5838,2023-01-24 10:31:21.452295,6860,1650,0.6324649,7,1218,-747,231,3,taxi,2
5839,2023-01-24 10:31:21.452317,6860,1657,0.8255426,5,896,-805,231,3,particular,0
5840,2023-01-24 10:31:21.452317,6860,1657,0.8255426,5,896,-805,231,3,particular,6
5841,2023-01-24 10:31:21.452317,6860,1657,0.8255426,5,896,-805,231,3,particular,9
5843,2023-01-24 10:31:21.452359,6860,1717,0.79774505,7,1143,-827,231,3,taxi,2
5844,2023-01-24 10:31:21.452359,6860,1717,0.79774505,7,1143,-827,231,3,taxi,4
5845,2023-01-24 10:31:21.452359,6860,1717,0.79774505,7,1143,-827,231,3,taxi,7
5846,2023-01-24 10:31:21.452380,6860,1729,0.5393557,5,1037,-816,231,3,particular,2
5847,2023-01-24 10:31:21.452380,6860,1729,0.5393557,5,1037,-816,231,3,particular,4
5848,2023-01-24 10:31:21.452380,6860,1729,0.5393557,5,1037,-816,231,3,particular,7
5849,2023-01-24 10:31:21.452401,6860,1739,0.7335218,5,861,-760,231,3,particular,0
5850,2023-01-24 10:31:21.452421,6860,1750,0.7821683,5,886,-849,231,3,particular,4
5852,2023-01-24 10:31:21.452463,6860,1760,0.5970062,5,152,-876,231,3,particular,8
5853,2023-01-24 10:31:21.452499,6860,1776,0.8063052,5,1323,-816,231,3,particular,2
5854,2023-01-24 10:31:21.452499,6860,1776,0.8063052,5,1323,-816,231,3,particular,2
5855,2023-01-24 10:31:21.452519,6860,1780,0.5403595,5,1145,-731,231,3,particular,3
5856,2023-01-24 10:31:21.452525,6860,1784,0.7418428,5,1696,-983,231,3,particular,2
5858,2023-01-24 10:31:27.409324,6880,1650,0.6503541,7,1176,-725,231,3,taxi,2
5859,2023-01-24 10:31:27.409324,6880,1650,0.6503541,7,1176,-725,231,3,taxi,2
5860,2023-01-24 10:31:27.409324,6880,1650,0.6503541,7,1176,-725,231,3,taxi,2
5861,2023-01-24 10:31:27.409324,6880,1650,0.6503541,7,1176,-725,231,3,taxi,2
5862,2023-01-24 10:31:27.409336,6880,1651,0.6130423,7,1500,-812,231,3,taxi,2
5863,2023-01-24 10:31:27.409355,6880,1657,0.83613914,5,885,-819,231,3,particular,0
5864,2023-01-24 10:31:27.409355,6880,1657,0.83613914,5,885,-819,231,3,particular,6
5865,2023-01-24 10:31:27.409355,6880,1657,0.83613914,5,885,-819,231,3,particular,9
5867,2023-01-24 10:31:27.409382,6880,1717,0.77467847,7,1108,-829,231,3,taxi,2
5868,2023-01-24 10:31:27.409382,6880,1717,0.77467847,7,1108,-829,231,3,taxi,4
5869,2023-01-24 10:31:27.409382,6880,1717,0.77467847,7,1108,-829,231,3,taxi,7
5870,2023-01-24 10:31:27.409393,6880,1729,0.5653726,5,1015,-816,231,3,particular,2
5871,2023-01-24 10:31:27.409393,6880,1729,0.5653726,5,1015,-816,231,3,particular,4
5872,2023-01-24 10:31:27.409393,6880,1729,0.5653726,5,1015,-816,231,3,particular,7
5873,2023-01-24 10:31:27.409404,6880,1776,0.731011,5,1273,-792,231,3,particular,2
5874,2023-01-24 10:31:27.409404,6880,1776,0.731011,5,1273,-792,231,3,particular,2
5875,2023-01-24 10:31:27.409414,6880,1784,0.6041563,5,1613,-951,231,3,particular,2
5877,2023-01-24 10:31:27.409436,6880,1790,0.7489849,5,1374,-876,231,3,particular,2
5878,2023-01-24 10:31:27.409436,6880,1790,0.7489849,5,1374,-876,231,3,particular,4
5879,2023-01-24 10:31:27.409436,6880,1790,0.7489849,5,1374,-876,231,3,particular,7
5881,2023-01-24 10:31:32.942892,6900,1650,0.52476835,7,1145,-710,232,3,taxi,2
5882,2023-01-24 10:31:32.942892,6900,1650,0.52476835,7,1145,-710,232,3,taxi,2
5883,2023-01-24 10:31:32.942892,6900,1650,0.52476835,7,1145,-710,232,3,taxi,2
5884,2023-01-24 10:31:32.942892,6900,1650,0.52476835,7,1145,-710,232,3,taxi,2
5885,2023-01-24 10:31:32.942914,6900,1651,0.5731435,7,1496,-813,232,3,taxi,2
5886,2023-01-24 10:31:32.942935,6900,1657,0.71775264,5,876,-836,232,3,particular,0
5887,2023-01-24 10:31:32.942935,6900,1657,0.71775264,5,876,-836,232,3,particular,6
5888,2023-01-24 10:31:32.942935,6900,1657,0.71775264,5,876,-836,232,3,particular,9
5890,2023-01-24 10:31:32.942977,6900,1717,0.67438525,7,1073,-831,232,3,taxi,2
5891,2023-01-24 10:31:32.942977,6900,1717,0.67438525,7,1073,-831,232,3,taxi,4
5892,2023-01-24 10:31:32.942977,6900,1717,0.67438525,7,1073,-831,232,3,taxi,7
5893,2023-01-24 10:31:32.942997,6900,1729,0.6016829,5,993,-816,232,3,particular,2
5894,2023-01-24 10:31:32.942997,6900,1729,0.6016829,5,993,-816,232,3,particular,4
5895,2023-01-24 10:31:32.942997,6900,1729,0.6016829,5,993,-816,232,3,particular,7
5896,2023-01-24 10:31:32.943017,6900,1767,0.54670084,5,545,-854,232,3,particular,8
5897,2023-01-24 10:31:32.943039,6900,1790,0.7242233,5,1325,-859,232,3,particular,2
5898,2023-01-24 10:31:32.943039,6900,1790,0.7242233,5,1325,-859,232,3,particular,4
5899,2023-01-24 10:31:32.943039,6900,1790,0.7242233,5,1325,-859,232,3,particular,7
5902,2023-01-24 10:31:32.943086,6900,1796,0.6959335,5,1656,-986,232,3,particular,2
5905,2023-01-24 10:31:39.107723,6920,1650,0.72534704,7,1438,-836,233,3,taxi,2
5906,2023-01-24 10:31:39.107723,6920,1650,0.72534704,7,1438,-836,233,3,taxi,2
5907,2023-01-24 10:31:39.107723,6920,1650,0.72534704,7,1438,-836,233,3,taxi,2
5908,2023-01-24 10:31:39.107723,6920,1650,0.72534704,7,1438,-836,233,3,taxi,2
5909,2023-01-24 10:31:39.107745,6920,1651,0.53386074,7,1497,-812,233,3,taxi,2
5910,2023-01-24 10:31:39.107766,6920,1657,0.73927265,5,864,-855,233,3,particular,0
5911,2023-01-24 10:31:39.107766,6920,1657,0.73927265,5,864,-855,233,3,particular,6
5912,2023-01-24 10:31:39.107766,6920,1657,0.73927265,5,864,-855,233,3,particular,9
5914,2023-01-24 10:31:39.107809,6920,1717,0.78931904,7,1042,-833,233,3,taxi,2
5915,2023-01-24 10:31:39.107809,6920,1717,0.78931904,7,1042,-833,233,3,taxi,4
5916,2023-01-24 10:31:39.107809,6920,1717,0.78931904,7,1042,-833,233,3,taxi,7
5917,2023-01-24 10:31:39.107830,6920,1729,0.701225,5,966,-817,233,3,particular,2
5918,2023-01-24 10:31:39.107830,6920,1729,0.701225,5,966,-817,233,3,particular,4
5919,2023-01-24 10:31:39.107830,6920,1729,0.701225,5,966,-817,233,3,particular,7
5920,2023-01-24 10:31:39.107851,6920,1767,0.6922559,5,485,-862,233,3,particular,8
5921,2023-01-24 10:31:39.107872,6920,1784,0.63409054,5,1641,-954,233,3,particular,2
5922,2023-01-24 10:31:39.107893,6920,1790,0.7341489,5,1275,-842,233,3,particular,2
5923,2023-01-24 10:31:39.107893,6920,1790,0.7341489,5,1275,-842,233,3,particular,4
5924,2023-01-24 10:31:39.107893,6920,1790,0.7341489,5,1275,-842,233,3,particular,7
5929,2023-01-24 10:31:44.993894,6940,1650,0.69412225,7,1402,-822,233,3,taxi,2
5930,2023-01-24 10:31:44.993894,6940,1650,0.69412225,7,1402,-822,233,3,taxi,2
5931,2023-01-24 10:31:44.993894,6940,1650,0.69412225,7,1402,-822,233,3,taxi,2
5932,2023-01-24 10:31:44.993894,6940,1650,0.69412225,7,1402,-822,233,3,taxi,2
5933,2023-01-24 10:31:44.993907,6940,1651,0.6269804,7,1497,-812,233,3,taxi,2
5934,2023-01-24 10:31:44.993918,6940,1657,0.62533957,5,849,-878,233,3,particular,0
5935,2023-01-24 10:31:44.993918,6940,1657,0.62533957,5,849,-878,233,3,particular,6
5936,2023-01-24 10:31:44.993918,6940,1657,0.62533957,5,849,-878,233,3,particular,9
5938,2023-01-24 10:31:44.993942,6940,1717,0.7536135,7,1007,-836,233,3,taxi,2
5939,2023-01-24 10:31:44.993942,6940,1717,0.7536135,7,1007,-836,233,3,taxi,4
5940,2023-01-24 10:31:44.993942,6940,1717,0.7536135,7,1007,-836,233,3,taxi,7
5941,2023-01-24 10:31:44.993953,6940,1729,0.75777704,5,938,-818,233,3,particular,2
5942,2023-01-24 10:31:44.993953,6940,1729,0.75777704,5,938,-818,233,3,particular,4
5943,2023-01-24 10:31:44.993953,6940,1729,0.75777704,5,938,-818,233,3,particular,7
5944,2023-01-24 10:31:44.993965,6940,1767,0.73836154,5,429,-867,233,3,particular,8
5945,2023-01-24 10:31:44.993977,6940,1784,0.6724857,5,1344,-835,233,3,particular,2
5946,2023-01-24 10:31:44.993989,6940,1790,0.705342,5,1228,-831,233,3,particular,2
5947,2023-01-24 10:31:44.993989,6940,1790,0.705342,5,1228,-831,233,3,particular,4
5948,2023-01-24 10:31:44.993989,6940,1790,0.705342,5,1228,-831,233,3,particular,7
5949,2023-01-24 10:31:44.994000,6940,1800,0.587813,5,934,-667,233,3,particular,0
5950,2023-01-24 10:31:44.994000,6940,1800,0.587813,5,934,-667,233,3,particular,6
5951,2023-01-24 10:31:44.994000,6940,1800,0.587813,5,934,-667,233,3,particular,9
5953,2023-01-24 10:31:51.621328,6960,1651,0.56832105,7,1496,-813,234,3,taxi,2
5954,2023-01-24 10:31:51.621342,6960,1657,0.8580684,5,818,-906,234,3,particular,0
5955,2023-01-24 10:31:51.621342,6960,1657,0.8580684,5,818,-906,234,3,particular,6
5956,2023-01-24 10:31:51.621342,6960,1657,0.8580684,5,818,-906,234,3,particular,9
5958,2023-01-24 10:31:51.621368,6960,1717,0.7236373,7,968,-838,234,3,taxi,2
5959,2023-01-24 10:31:51.621368,6960,1717,0.7236373,7,968,-838,234,3,taxi,4
5960,2023-01-24 10:31:51.621368,6960,1717,0.7236373,7,968,-838,234,3,taxi,7
5961,2023-01-24 10:31:51.621379,6960,1729,0.61474526,5,892,-822,234,3,particular,2
5962,2023-01-24 10:31:51.621379,6960,1729,0.61474526,5,892,-822,234,3,particular,4
5963,2023-01-24 10:31:51.621379,6960,1729,0.61474526,5,892,-822,234,3,particular,7
5964,2023-01-24 10:31:51.621391,6960,1767,0.73928165,5,375,-869,234,3,particular,8
5965,2023-01-24 10:31:51.621403,6960,1784,0.767037,5,1276,-805,234,3,particular,2
5966,2023-01-24 10:31:51.621420,6960,1790,0.6880921,5,1180,-820,234,3,particular,2
5967,2023-01-24 10:31:51.621420,6960,1790,0.6880921,5,1180,-820,234,3,particular,4
5968,2023-01-24 10:31:51.621420,6960,1790,0.6880921,5,1180,-820,234,3,particular,7
5969,2023-01-24 10:31:51.621437,6960,1796,0.68571067,5,1343,-851,234,3,particular,2
5970,2023-01-24 10:31:51.621447,6960,1800,0.80584335,5,940,-686,234,3,particular,0
5971,2023-01-24 10:31:51.621447,6960,1800,0.80584335,5,940,-686,234,3,particular,6
5972,2023-01-24 10:31:51.621447,6960,1800,0.80584335,5,940,-686,234,3,particular,9
5975,2023-01-24 10:31:59.458972,6980,1650,0.84543306,7,1321,-789,235,3,taxi,2
5976,2023-01-24 10:31:59.458972,6980,1650,0.84543306,7,1321,-789,235,3,taxi,2
5977,2023-01-24 10:31:59.458972,6980,1650,0.84543306,7,1321,-789,235,3,taxi,2
5978,2023-01-24 10:31:59.458972,6980,1650,0.84543306,7,1321,-789,235,3,taxi,2
5979,2023-01-24 10:31:59.458996,6980,1651,0.5150058,7,1497,-814,235,3,taxi,2
5980,2023-01-24 10:31:59.459019,6980,1657,0.84831256,5,794,-930,235,3,particular,0
5981,2023-01-24 10:31:59.459019,6980,1657,0.84831256,5,794,-930,235,3,particular,6
5982,2023-01-24 10:31:59.459019,6980,1657,0.84831256,5,794,-930,235,3,particular,9
5984,2023-01-24 10:31:59.459063,6980,1717,0.7890255,7,932,-841,235,3,taxi,2
5985,2023-01-24 10:31:59.459063,6980,1717,0.7890255,7,932,-841,235,3,taxi,4
5986,2023-01-24 10:31:59.459063,6980,1717,0.7890255,7,932,-841,235,3,taxi,7
5987,2023-01-24 10:31:59.459085,6980,1729,0.7375375,5,844,-829,235,3,particular,2
5988,2023-01-24 10:31:59.459085,6980,1729,0.7375375,5,844,-829,235,3,particular,4
5989,2023-01-24 10:31:59.459085,6980,1729,0.7375375,5,844,-829,235,3,particular,7
5990,2023-01-24 10:31:59.459107,6980,1767,0.64416194,5,324,-874,235,3,particular,8
5991,2023-01-24 10:31:59.459128,6980,1776,0.57813954,5,1371,-834,235,3,particular,2
5992,2023-01-24 10:31:59.459128,6980,1776,0.57813954,5,1371,-834,235,3,particular,2
5993,2023-01-24 10:31:59.459149,6980,1784,0.6556379,5,1216,-780,235,3,particular,2
5994,2023-01-24 10:31:59.459171,6980,1790,0.6054266,5,1138,-817,235,3,particular,2
5995,2023-01-24 10:31:59.459171,6980,1790,0.6054266,5,1138,-817,235,3,particular,4
5996,2023-01-24 10:31:59.459171,6980,1790,0.6054266,5,1138,-817,235,3,particular,7
5997,2023-01-24 10:31:59.459192,6980,1796,0.7880537,5,1271,-815,235,3,particular,2
5998,2023-01-24 10:31:59.459214,6980,1800,0.67814153,5,944,-698,235,3,particular,0
5999,2023-01-24 10:31:59.459214,6980,1800,0.67814153,5,944,-698,235,3,particular,6
6000,2023-01-24 10:31:59.459214,6980,1800,0.67814153,5,944,-698,235,3,particular,9
6001,2023-01-24 10:31:59.459241,6980,1817,0.696218,5,558,-916,235,3,particular,7
6004,2023-01-24 10:32:07.929262,7000,1651,0.5264024,7,1493,-813,235,3,taxi,2
6005,2023-01-24 10:32:07.929275,7000,1657,0.6921751,5,764,-958,235,3,particular,0
6006,2023-01-24 10:32:07.929275,7000,1657,0.6921751,5,764,-958,235,3,particular,6
6007,2023-01-24 10:32:07.929275,7000,1657,0.6921751,5,764,-958,235,3,particular,9
6009,2023-01-24 10:32:07.929300,7000,1717,0.7369781,7,882,-845,235,3,taxi,2
6010,2023-01-24 10:32:07.929300,7000,1717,0.7369781,7,882,-845,235,3,taxi,4
6011,2023-01-24 10:32:07.929300,7000,1717,0.7369781,7,882,-845,235,3,taxi,7
6012,2023-01-24 10:32:07.929312,7000,1729,0.5093966,5,783,-840,235,3,particular,2
6013,2023-01-24 10:32:07.929312,7000,1729,0.5093966,5,783,-840,235,3,particular,4
6014,2023-01-24 10:32:07.929312,7000,1729,0.5093966,5,783,-840,235,3,particular,7
6015,2023-01-24 10:32:07.929324,7000,1767,0.72201294,5,269,-871,235,3,particular,8
6016,2023-01-24 10:32:07.929335,7000,1784,0.6234653,5,1163,-754,235,3,particular,2
6017,2023-01-24 10:32:07.929347,7000,1790,0.61995065,5,1103,-815,235,3,particular,2
6018,2023-01-24 10:32:07.929347,7000,1790,0.61995065,5,1103,-815,235,3,particular,4
6019,2023-01-24 10:32:07.929347,7000,1790,0.61995065,5,1103,-815,235,3,particular,7
6020,2023-01-24 10:32:07.929359,7000,1800,0.76762193,5,945,-712,235,3,particular,0
6021,2023-01-24 10:32:07.929359,7000,1800,0.76762193,5,945,-712,235,3,particular,6
6022,2023-01-24 10:32:07.929359,7000,1800,0.76762193,5,945,-712,235,3,particular,9
6023,2023-01-24 10:32:07.929370,7000,1817,0.78555065,5,494,-935,235,3,particular,7
6026,2023-01-24 10:32:14.827997,7020,1650,0.5241654,7,1262,-761,236,3,taxi,2
6027,2023-01-24 10:32:14.827997,7020,1650,0.5241654,7,1262,-761,236,3,taxi,2
6028,2023-01-24 10:32:14.827997,7020,1650,0.5241654,7,1262,-761,236,3,taxi,2
6029,2023-01-24 10:32:14.827997,7020,1650,0.5241654,7,1262,-761,236,3,taxi,2
6030,2023-01-24 10:32:14.828020,7020,1657,0.6137553,5,735,-991,236,3,particular,0
6031,2023-01-24 10:32:14.828020,7020,1657,0.6137553,5,735,-991,236,3,particular,6
6032,2023-01-24 10:32:14.828020,7020,1657,0.6137553,5,735,-991,236,3,particular,9
6034,2023-01-24 10:32:14.828062,7020,1729,0.64438206,5,732,-846,236,3,particular,2
6035,2023-01-24 10:32:14.828062,7020,1729,0.64438206,5,732,-846,236,3,particular,4
6036,2023-01-24 10:32:14.828062,7020,1729,0.64438206,5,732,-846,236,3,particular,7
6037,2023-01-24 10:32:14.828083,7020,1767,0.7444933,5,221,-875,236,3,particular,8
6038,2023-01-24 10:32:14.828104,7020,1776,0.7017933,5,1228,-770,236,3,particular,2
6039,2023-01-24 10:32:14.828104,7020,1776,0.7017933,5,1228,-770,236,3,particular,2
6040,2023-01-24 10:32:14.828125,7020,1790,0.68236566,5,1078,-816,236,3,particular,2
6041,2023-01-24 10:32:14.828125,7020,1790,0.68236566,5,1078,-816,236,3,particular,4
6042,2023-01-24 10:32:14.828125,7020,1790,0.68236566,5,1078,-816,236,3,particular,7
6043,2023-01-24 10:32:14.828146,7020,1800,0.7943804,5,941,-725,236,3,particular,0
6044,2023-01-24 10:32:14.828146,7020,1800,0.7943804,5,941,-725,236,3,particular,6
6045,2023-01-24 10:32:14.828146,7020,1800,0.7943804,5,941,-725,236,3,particular,9
6046,2023-01-24 10:32:14.828167,7020,1817,0.7867059,5,422,-956,236,3,particular,7
6048,2023-01-24 10:32:14.828209,7020,1825,0.67611116,5,971,-759,236,3,particular,0
6049,2023-01-24 10:32:14.828209,7020,1825,0.67611116,5,971,-759,236,3,particular,6
6050,2023-01-24 10:32:14.828209,7020,1825,0.67611116,5,971,-759,236,3,particular,9
6054,2023-01-24 10:32:23.160995,7040,1650,0.59806967,7,1224,-748,237,3,taxi,2
6055,2023-01-24 10:32:23.160995,7040,1650,0.59806967,7,1224,-748,237,3,taxi,2
6056,2023-01-24 10:32:23.160995,7040,1650,0.59806967,7,1224,-748,237,3,taxi,2
6057,2023-01-24 10:32:23.160995,7040,1650,0.59806967,7,1224,-748,237,3,taxi,2
6058,2023-01-24 10:32:23.161018,7040,1651,0.59118193,7,1495,-810,237,3,taxi,2
6059,2023-01-24 10:32:23.161041,7040,1657,0.6074951,5,702,-1026,237,3,particular,0
6060,2023-01-24 10:32:23.161041,7040,1657,0.6074951,5,702,-1026,237,3,particular,6
6061,2023-01-24 10:32:23.161041,7040,1657,0.6074951,5,702,-1026,237,3,particular,9
6063,2023-01-24 10:32:23.161083,7040,1717,0.5206512,7,763,-864,237,3,taxi,2
6064,2023-01-24 10:32:23.161083,7040,1717,0.5206512,7,763,-864,237,3,taxi,4
6065,2023-01-24 10:32:23.161083,7040,1717,0.5206512,7,763,-864,237,3,taxi,7
6066,2023-01-24 10:32:23.161104,7040,1767,0.523127,5,174,-874,237,3,particular,8
6067,2023-01-24 10:32:23.161125,7040,1790,0.6665983,5,1065,-815,237,3,particular,2
6068,2023-01-24 10:32:23.161125,7040,1790,0.6665983,5,1065,-815,237,3,particular,4
6069,2023-01-24 10:32:23.161125,7040,1790,0.6665983,5,1065,-815,237,3,particular,7
6070,2023-01-24 10:32:23.161145,7040,1800,0.69876045,5,934,-741,237,3,particular,0
6071,2023-01-24 10:32:23.161145,7040,1800,0.69876045,5,934,-741,237,3,particular,6
6072,2023-01-24 10:32:23.161145,7040,1800,0.69876045,5,934,-741,237,3,particular,9
6073,2023-01-24 10:32:23.161172,7040,1817,0.8154607,5,344,-978,237,3,particular,7
6075,2023-01-24 10:32:23.161223,7040,1825,0.76918596,5,965,-774,237,3,particular,0
6076,2023-01-24 10:32:23.161223,7040,1825,0.76918596,5,965,-774,237,3,particular,6
6077,2023-01-24 10:32:23.161223,7040,1825,0.76918596,5,965,-774,237,3,particular,9
6085,2023-01-24 10:32:32.475657,7060,1650,0.56530225,7,1196,-737,237,3,taxi,2
6086,2023-01-24 10:32:32.475657,7060,1650,0.56530225,7,1196,-737,237,3,taxi,2
6087,2023-01-24 10:32:32.475657,7060,1650,0.56530225,7,1196,-737,237,3,taxi,2
6088,2023-01-24 10:32:32.475657,7060,1650,0.56530225,7,1196,-737,237,3,taxi,2
6089,2023-01-24 10:32:32.475679,7060,1651,0.58962864,7,1497,-809,237,3,taxi,2
6090,2023-01-24 10:32:32.475700,7060,1657,0.5813082,5,676,-1039,237,3,particular,0
6091,2023-01-24 10:32:32.475700,7060,1657,0.5813082,5,676,-1039,237,3,particular,6
6092,2023-01-24 10:32:32.475700,7060,1657,0.5813082,5,676,-1039,237,3,particular,9
6094,2023-01-24 10:32:32.475742,7060,1729,0.67224765,5,563,-883,237,3,particular,2
6095,2023-01-24 10:32:32.475742,7060,1729,0.67224765,5,563,-883,237,3,particular,4
6096,2023-01-24 10:32:32.475742,7060,1729,0.67224765,5,563,-883,237,3,particular,7
6097,2023-01-24 10:32:32.475764,7060,1790,0.6565493,5,1055,-816,237,3,particular,2
